TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TXs_LAST_1H,AMOUNT_LAST_1H,TX_HOUR,TX_DAY,TX_IS_WEEKEND,TX_HOUR_CATEGORY,AMOUNT_TO_AVG,AMOUNT_TO_AVG_DAY,AMOUNT_TO_AVG_WEEK,AMOUNT_TO_AVG_MONTH,CUSTOMER_STD,Z_SCORE,CUSTOMER_TX_FREQ,CUSTOMER_AVG_AMOUNT,TIME_SINCE_LAST_TX,NEW_TERMINAL_FLAG,MULTI_TERMINAL_FLAG,TERMINAL_FREQ,CUSTOMER_TERMINAL_FREQ,TIME_SINCE_LAST_TERMINAL_USE
232326,2024-05-19 12:04:48,1137,1151,39.08,4190688,48,0,0,1,39.08,12,1,0,Afternoon,1.35,0.94,1.07,1.28,13.57,0.75,174,28.886839,21524.0,1,1,99,7,66560.0
68308,2024-04-15 08:58:11,1082,4821,34.04,1241891,14,0,0,1,34.04,8,2,0,Morning,2.09,1.93,1.8,1.99,7.76,2.28,158,16.315506,9638.0,1,0,77,3,146192.0
291308,2024-05-31 17:08:01,1113,3515,120.69,5245681,60,0,0,1,120.69,17,6,1,Afternoon,1.7,1.79,1.85,1.63,33.33,1.5,291,70.78976,32454.0,1,1,49,6,47058.0
171348,2024-05-06 16:18:01,926,4906,72.46,3082681,35,0,0,1,72.46,16,2,0,Afternoon,0.77,0.71,0.9,0.78,87.72,-0.24,168,93.59411,4621.0,1,0,86,2,21224.0
167987,2024-05-06 05:46:36,917,4172,61.58,3044796,35,0,0,1,61.58,5,2,0,Night,0.75,0.75,0.71,0.75,37.56,-0.55,303,82.37521,5156.0,1,0,102,9,57953.0
21110,2024-04-05 11:10:32,53,404,4.81,385832,4,0,0,1,4.81,11,6,1,Morning,0.49,0.16,0.24,0.35,10.93,-0.45,228,9.760132,21607.0,1,0,74,11,86715.0
34667,2024-04-08 09:24:33,667,4749,29.86,638673,7,0,0,1,29.86,9,2,0,Morning,0.55,0.67,0.53,0.52,25.7,-0.94,216,53.964397,67520.0,1,1,89,8,700.0
252862,2024-05-23 16:24:14,318,1839,25.47,4551854,52,0,0,1,25.47,16,5,1,Afternoon,0.31,0.26,0.29,0.31,38.6,-1.47,196,82.38582,8936.0,1,0,88,6,7839.0
283279,2024-05-30 06:05:29,1429,2221,34.31,5119529,59,0,0,1,34.31,6,5,1,Morning,1.38,1.06,1.21,1.36,11.31,0.84,299,24.807558,5967.0,1,1,75,3,69504.0
38910,2024-04-09 07:26:11,1473,3486,33.59,717971,8,0,0,1,33.59,7,3,0,Morning,0.49,1.0,0.51,0.47,23.55,-1.47,20,68.2085,139837.0,1,0,62,1,1467.0
252528,2024-05-23 15:08:35,1595,1409,56.1,4547315,52,0,0,1,56.1,15,5,1,Afternoon,0.83,0.86,0.84,0.84,31.04,-0.36,308,67.25347,4835.0,1,1,49,11,67311.0
382441,2024-06-19 17:58:02,621,2668,106.07,6890282,79,0,0,1,106.07,17,4,0,Afternoon,1.37,1.01,1.54,1.37,34.91,0.81,265,77.6666,31906.0,1,0,117,6,6569.0
212618,2024-05-15 10:33:54,542,4555,4.43,3839634,44,0,0,1,4.43,10,4,0,Morning,0.36,0.34,0.35,0.38,5.74,-1.36,168,12.250059,70939.0,1,1,37,4,270157.0
227731,2024-05-18 12:34:59,2460,132,50.59,4106099,47,0,0,1,50.59,12,7,1,Afternoon,0.55,1.0,1.0,0.59,42.28,-0.97,19,91.48947,1499367.0,1,0,59,2,1126.0
50926,2024-04-11 14:21:57,1876,3878,39.89,915717,10,0,0,1,39.89,14,5,1,Afternoon,0.77,0.83,0.73,0.78,23.47,-0.51,294,51.91034,11574.0,1,0,88,7,103639.0
115122,2024-04-25 04:35:24,2081,1430,82.01,2090124,24,0,0,1,82.01,4,5,1,Night,1.33,1.26,1.15,1.2,27.84,0.73,246,61.76309,42200.0,1,1,43,5,38783.0
265451,2024-05-26 10:57:38,2343,3845,55.6,4791458,55,0,0,2,120.07,10,1,0,Morning,1.09,1.47,1.27,1.09,22.25,0.21,171,50.87655,2255.0,1,1,98,10,118300.0
251102,2024-05-23 11:04:22,910,1254,16.81,4532662,52,0,0,1,16.81,11,5,1,Morning,0.41,0.4,0.36,0.4,18.08,-1.34,304,41.041645,14890.0,1,0,96,9,4005.0
850,2024-04-01 07:08:50,676,16,29.05,25730,0,0,0,1,29.05,7,2,0,Morning,1.55,1.3,1.56,1.51,8.06,1.28,218,18.74413,-1.0,1,1,93,9,-1.0
178023,2024-05-08 07:03:16,371,2591,51.5,3222196,37,0,0,1,51.5,7,4,0,Morning,0.88,0.77,0.92,0.84,24.59,-0.28,263,58.27559,4534.0,1,1,51,11,129697.0
302025,2024-06-03 04:46:21,2115,3584,74.09,5460381,63,0,0,1,74.09,4,2,0,Night,1.21,1.17,1.22,1.24,27.48,0.47,250,61.148,64425.0,1,0,113,5,44090.0
114357,2024-04-24 18:59:58,2351,2583,29.92,2055598,23,0,0,1,29.92,18,4,0,Evening,0.31,0.47,0.32,0.34,41.46,-1.59,260,95.962074,7542.0,1,0,75,11,107804.0
142510,2024-04-30 15:59:53,819,920,51.68,2563193,29,0,0,1,51.68,15,3,0,Afternoon,0.72,0.75,0.61,0.73,36.23,-0.56,213,71.941734,45624.0,1,0,50,1,119497.0
80374,2024-04-17 17:14:12,741,476,8.42,1444452,16,0,0,1,8.42,17,4,0,Afternoon,0.78,0.8,0.76,0.78,5.05,-0.46,267,10.737978,6695.0,1,0,49,8,55603.0
319886,2024-06-06 16:51:25,104,382,15.42,5763085,66,0,0,1,15.42,16,5,1,Afternoon,0.91,0.73,1.04,0.86,7.23,-0.22,187,16.999466,22966.0,1,0,71,10,109733.0
27627,2024-04-06 16:41:10,1210,1598,10.89,492070,5,0,0,1,10.89,16,7,1,Afternoon,0.24,0.25,0.26,0.24,21.4,-1.62,240,45.582165,6020.0,1,0,53,8,104518.0
347957,2024-06-12 14:43:30,719,3620,51.39,6273810,72,0,0,2,112.0,14,4,0,Afternoon,0.87,0.8,0.82,0.81,28.54,-0.26,120,58.90167,2459.0,1,1,50,4,29124.0
21397,2024-04-05 11:54:12,181,2642,70.13,388452,4,0,0,1,70.13,11,6,1,Morning,0.97,1.85,1.12,1.03,31.79,-0.06,282,71.93844,7013.0,0,1,76,11,7013.0
3700,2024-04-01 16:08:36,508,3469,110.84,58116,0,0,0,1,110.84,16,2,0,Afternoon,1.34,1.04,1.33,1.33,35.5,0.79,260,82.77804,7445.0,1,0,74,12,15261.0
143106,2024-04-30 18:36:30,1141,3438,69.2,2572590,29,0,0,1,69.2,18,3,0,Evening,0.78,1.23,0.89,0.75,43.79,-0.45,195,88.97472,20665.0,1,0,112,3,29553.0
362945,2024-06-15 16:59:08,721,3661,155.92,6541148,75,0,0,1,155.92,16,7,1,Afternoon,1.57,1.29,1.58,1.62,47.09,1.2,297,99.621346,116587.0,1,1,90,7,236933.0
291375,2024-05-31 17:26:08,1933,2344,8.91,5246768,60,0,0,1,8.91,17,6,1,Afternoon,1.0,1.0,1.01,1.04,3.98,-0.01,32,8.944688,171448.0,1,0,55,1,246832.0
293310,2024-06-01 08:30:48,1408,4009,81.08,5301048,61,0,0,1,81.08,8,7,1,Morning,1.11,1.09,1.02,1.07,34.46,0.22,157,73.333755,4183.0,1,0,65,4,76393.0
118480,2024-04-25 16:00:52,2042,3305,31.85,2131252,24,0,0,1,31.85,16,5,1,Afternoon,1.1,0.87,1.27,1.1,11.47,0.26,92,28.879349,92814.0,1,0,165,2,17923.0
53257,2024-04-12 06:51:02,585,704,10.25,975062,11,0,0,1,10.25,6,6,1,Morning,0.16,0.62,0.19,0.16,31.87,-1.75,190,65.94658,62406.0,1,0,56,13,125353.0
199256,2024-05-12 13:44:51,2376,2689,15.62,3591891,41,0,0,1,15.62,13,1,0,Afternoon,0.54,0.69,0.52,0.56,12.94,-1.02,165,28.850607,66342.0,1,0,94,7,26116.0
363666,2024-06-15 21:57:25,826,2239,106.56,6559045,75,0,0,1,106.56,21,7,1,Evening,1.53,1.46,1.41,1.46,31.72,1.17,257,69.4756,46711.0,1,0,59,12,133111.0
275532,2024-05-28 12:12:24,721,2504,114.07,4968744,57,0,0,1,114.07,12,3,0,Afternoon,1.15,1.08,1.05,1.11,47.09,0.31,297,99.621346,12334.0,1,1,100,14,90902.0
180078,2024-05-08 13:33:47,1016,1836,25.95,3245627,37,0,0,2,65.45,13,4,0,Afternoon,0.57,0.73,0.54,0.55,20.62,-0.93,268,45.190933,2457.0,1,1,44,7,79309.0
267951,2024-05-26 20:07:00,1165,2172,119.94,4824420,55,0,0,1,119.94,20,1,0,Evening,0.95,1.36,1.25,1.1,121.81,-0.05,236,126.585724,3689.0,1,0,55,6,115456.0
137492,2024-04-29 15:30:58,1845,2749,154.65,2475058,28,0,0,1,154.65,15,2,0,Afternoon,1.82,1.63,2.2,1.79,39.92,1.75,250,84.95268,16301.0,1,1,82,6,34766.0
362151,2024-06-15 14:15:26,971,52,51.17,6531326,75,0,0,1,51.17,14,7,1,Afternoon,0.6,0.78,0.75,0.81,92.33,-0.38,135,85.98704,13106.0,1,0,88,4,36572.0
37735,2024-04-08 20:59:41,1070,1743,48.22,680381,7,0,0,1,48.22,20,2,0,Evening,0.9,1.08,0.85,0.84,23.97,-0.23,119,53.787144,6627.0,1,1,46,3,105865.0
381558,2024-06-19 14:32:30,226,4859,15.85,6877950,79,0,0,1,15.85,14,4,0,Afternoon,0.95,1.43,1.57,1.07,7.92,-0.11,110,16.74718,9332.0,1,0,93,8,15043.0
346756,2024-06-12 11:10:39,786,12,1.67,6261039,72,0,0,1,1.67,11,4,0,Morning,0.04,0.06,0.04,0.04,15.99,-2.23,302,37.386192,99538.0,1,1,79,16,10614.0
314897,2024-06-05 16:07:10,1373,1807,66.26,5674030,65,0,0,1,66.26,16,4,0,Afternoon,0.72,0.57,0.64,0.68,40.4,-0.64,267,92.14318,59887.0,1,1,82,8,4947.0
177467,2024-05-08 04:10:21,2127,3423,37.8,3211821,37,0,0,1,37.8,4,4,0,Night,0.94,1.0,1.61,1.08,17.84,-0.13,50,40.074,156637.0,1,0,120,2,69529.0
259135,2024-05-25 05:44:12,871,1626,28.59,4686252,54,0,0,1,28.59,5,7,1,Night,0.83,0.97,0.73,0.87,19.24,-0.3,72,34.402916,274426.0,1,0,119,2,59442.0
246011,2024-05-22 09:34:20,1205,2228,9.54,4440860,51,0,0,2,10.1,9,4,0,Morning,1.42,1.84,1.51,1.44,3.15,0.9,274,6.7112045,1778.0,1,1,83,5,61872.0
33229,2024-04-08 00:44:49,2161,3762,53.68,607489,7,0,0,1,53.68,0,2,0,Night,1.09,0.92,1.03,1.11,24.04,0.18,210,49.23876,53183.0,1,0,89,5,55585.0
137090,2024-04-29 14:10:48,1193,3712,39.47,2470248,28,0,0,2,107.06,14,2,0,Afternoon,0.51,0.84,0.48,0.55,36.41,-1.03,220,77.09059,1875.0,1,0,118,8,38561.0
119277,2024-04-25 20:15:03,1066,2463,50.57,2146503,24,0,0,1,50.57,20,5,1,Evening,1.36,1.09,1.23,1.38,16.81,0.79,311,37.259323,4369.0,1,1,117,13,98322.0
19076,2024-04-05 01:17:13,1919,1050,7.36,350233,4,0,0,1,7.36,1,6,1,Night,0.66,0.72,0.75,0.64,5.05,-0.76,147,11.203741,283060.0,1,0,82,5,125329.0
219341,2024-05-16 16:27:49,617,1824,30.45,3947269,45,0,0,1,30.45,16,5,1,Afternoon,1.54,1.61,1.36,1.59,9.39,1.14,122,19.758606,29735.0,1,0,100,8,23054.0
24162,2024-04-06 04:16:38,2018,275,108.8,447398,5,0,0,1,108.8,4,7,1,Night,1.65,1.0,1.68,1.69,30.63,1.4,271,65.881256,19280.0,1,1,75,11,41871.0
254694,2024-05-24 07:14:36,1809,4026,29.93,4605276,53,0,0,1,29.93,7,6,1,Morning,0.48,0.51,0.56,0.48,28.4,-1.16,176,62.796593,47937.0,1,0,33,7,316103.0
289229,2024-05-31 10:25:15,1665,4331,88.66,5221515,60,0,0,2,212.54,10,6,1,Morning,1.03,1.01,1.02,1.18,35.58,0.07,206,86.02971,2667.0,1,1,109,6,177233.0
377317,2024-06-18 16:24:17,821,1713,122.78,6798257,78,0,0,1,122.78,16,3,0,Afternoon,1.25,1.11,1.12,1.29,42.19,0.58,171,98.50006,13599.0,1,0,158,12,27293.0
24874,2024-04-06 07:50:19,149,2334,72.88,460219,5,0,0,2,121.87,7,7,1,Morning,1.75,1.2,1.84,1.71,19.99,1.56,319,41.716583,2605.0,1,1,100,11,214260.0
382959,2024-06-19 21:37:58,2177,3305,45.81,6903478,79,0,0,1,45.81,21,4,0,Evening,0.61,0.59,0.54,0.59,33.21,-0.88,283,75.027596,8957.0,1,0,165,8,4220.0
192892,2024-05-11 08:52:46,30,276,76.26,3487966,40,0,0,1,76.26,8,7,1,Morning,0.8,0.98,0.92,0.86,42.54,-0.45,213,95.309906,33837.0,1,1,50,6,298793.0
179305,2024-05-08 11:19:39,2293,2671,40.48,3237579,37,0,0,1,40.48,11,4,0,Morning,1.78,2.24,1.88,1.77,10.37,1.72,157,22.678726,19067.0,1,0,69,2,63426.0
19153,2024-04-05 02:20:21,1053,2052,16.06,354021,4,0,0,1,16.06,2,6,1,Night,0.79,0.82,0.7,0.76,9.23,-0.48,294,20.451225,40985.0,1,0,94,10,1812.0
200219,2024-05-12 16:57:13,1704,4676,95.48,3603433,41,0,0,1,95.48,16,1,0,Afternoon,1.05,0.87,1.14,1.05,40.12,0.11,150,91.228935,7906.0,1,1,113,6,157139.0
373985,2024-06-18 05:36:37,2033,2170,36.09,6759397,78,0,0,1,36.09,5,3,0,Night,0.74,1.0,0.72,0.77,24.93,-0.5,129,48.447906,64856.0,1,0,100,2,10457.0
19470,2024-04-05 05:00:34,2339,4829,10.12,363634,4,0,0,1,10.12,5,6,1,Night,0.99,1.0,0.7,1.04,5.29,-0.02,51,10.233334,167960.0,1,1,43,2,352659.0
163620,2024-05-05 07:17:25,1960,2193,18.49,2963845,34,0,0,1,18.49,7,1,0,Morning,0.84,1.0,0.87,0.91,8.71,-0.4,177,22.000904,71653.0,1,0,95,7,58464.0
82612,2024-04-18 09:13:55,2108,870,53.27,1502035,17,0,0,1,53.27,9,5,1,Morning,1.19,1.13,1.11,1.25,21.35,0.39,290,44.86217,62003.0,1,1,44,12,76875.0
306072,2024-06-03 19:43:51,948,2597,16.5,5514231,63,0,0,1,16.5,19,2,0,Evening,1.87,1.7,1.82,1.91,4.42,1.74,224,8.806652,30832.0,1,0,79,4,195789.0
123279,2024-04-26 16:20:14,580,3916,68.18,2218814,25,0,0,1,68.18,16,6,1,Afternoon,0.64,0.99,0.79,0.65,48.16,-0.79,229,106.05485,16705.0,1,0,86,7,107108.0
104636,2024-04-22 18:59:45,736,223,64.24,1882785,21,0,0,1,64.24,18,2,0,Evening,1.62,1.0,1.51,1.68,16.58,1.49,93,39.57043,88667.0,1,0,81,3,4724.0
345810,2024-06-12 08:11:16,141,3919,37.08,6250276,72,0,0,1,37.08,8,4,0,Morning,0.64,0.69,0.61,0.64,25.36,-0.82,280,57.85568,26800.0,1,0,75,10,173293.0
380513,2024-06-19 11:23:04,1429,3204,12.19,6866584,79,0,0,2,29.54,11,4,0,Morning,0.49,0.56,0.5,0.49,11.31,-1.12,299,24.807558,2831.0,1,1,56,6,184483.0
2658,2024-04-01 12:47:32,1196,1791,8.79,46052,0,0,0,1,8.79,12,2,0,Afternoon,0.7,0.87,0.94,0.88,13.95,-0.28,324,12.640093,5868.0,1,1,74,7,14098.0
73223,2024-04-16 09:41:50,853,872,3.54,1330910,15,0,0,1,3.54,9,3,0,Morning,0.46,1.19,0.57,0.43,3.85,-1.07,96,7.6452084,41689.0,1,1,101,5,2943.0
284526,2024-05-30 10:35:41,630,2315,70.93,5135741,59,0,0,1,70.93,10,5,1,Morning,0.75,0.67,0.68,0.71,43.62,-0.55,264,95.114586,7513.0,1,1,99,11,73919.0
145325,2024-05-01 09:57:26,1663,4354,65.4,2627846,30,0,0,1,65.4,9,4,0,Morning,0.83,0.76,0.89,0.85,37.38,-0.36,268,78.91862,25020.0,1,1,71,9,74762.0
223733,2024-05-17 15:05:26,1332,3823,87.87,4028726,46,0,0,1,87.87,15,6,1,Afternoon,0.96,0.64,0.84,0.92,45.93,-0.08,183,91.53131,17924.0,1,0,70,5,4404.0
352762,2024-06-13 14:44:27,632,4096,28.89,6360267,73,0,0,1,28.89,14,5,1,Afternoon,1.18,1.31,1.21,1.21,10.86,0.4,194,24.551598,5865.0,1,0,83,7,15598.0
4036,2024-04-01 17:31:23,389,4746,94.78,63083,0,0,0,1,94.78,17,2,0,Afternoon,0.79,1.28,1.18,1.04,126.88,-0.2,310,120.01694,12142.0,1,1,121,10,426.0
52058,2024-04-11 18:59:46,1683,2764,5.06,932386,10,1,2,1,5.06,18,5,1,Evening,0.15,0.2,0.15,0.15,15.59,-1.8,138,33.08884,7481.0,1,0,107,4,11762.0
120452,2024-04-26 07:21:51,919,1959,86.88,2186511,25,0,0,2,106.29,7,6,1,Morning,1.75,1.81,1.82,1.7,24.03,1.55,256,49.644337,2276.0,1,0,57,8,120371.0
338777,2024-06-10 15:51:05,2090,162,7.72,6105065,70,0,0,1,7.72,15,2,0,Afternoon,0.16,0.18,0.18,0.17,23.08,-1.81,221,49.55534,15140.0,1,0,62,5,156575.0
110231,2024-04-24 03:13:09,1163,1033,2.22,1998789,23,0,0,2,10.99,3,4,0,Night,0.41,0.44,0.41,0.42,2.55,-1.28,223,5.475785,561.0,1,1,67,4,42990.0
30950,2024-04-07 12:10:36,2264,2129,35.09,562236,6,0,0,1,35.09,12,1,0,Afternoon,1.73,1.19,1.82,1.71,9.49,1.57,157,20.226051,16072.0,1,1,97,5,27985.0
234307,2024-05-19 19:08:41,79,958,76.09,4216121,48,0,0,1,76.09,19,1,0,Evening,0.82,0.95,0.91,0.86,43.56,-0.38,217,92.61631,48571.0,1,1,100,9,19500.0
151464,2024-05-02 13:57:19,122,1561,173.45,2728639,31,1,3,1,173.45,13,5,1,Afternoon,4.36,1.64,2.12,3.57,33.44,4.0,168,39.803154,86805.0,1,1,122,5,108827.0
146935,2024-05-01 14:37:25,990,1250,11.15,2644645,30,0,0,1,11.15,14,4,0,Afternoon,0.51,0.47,0.52,0.51,9.56,-1.12,198,21.877676,11768.0,1,0,107,7,469.0
90957,2024-04-20 03:42:21,1571,4830,41.51,1654941,19,0,0,1,41.51,3,7,1,Night,0.9,0.73,0.88,0.92,19.56,-0.25,55,46.359455,270920.0,1,0,81,3,49162.0
22254,2024-04-05 14:21:30,179,4935,46.27,397290,4,0,0,1,46.27,14,6,1,Afternoon,1.22,0.9,1.15,1.21,17.3,0.48,231,38.010563,19264.0,1,1,87,10,5184.0
268438,2024-05-27 03:14:47,4,4238,702.75,4850087,56,1,3,1,702.75,3,2,0,Night,7.42,1.79,4.32,5.97,76.46,7.95,282,94.68078,54715.0,1,0,84,16,35814.0
243705,2024-05-21 17:27:31,720,2078,42.59,4382851,50,0,0,2,142.81,17,3,0,Afternoon,0.46,0.66,0.47,0.46,43.36,-1.13,214,91.734535,1192.0,1,0,82,7,56926.0
175975,2024-05-07 15:43:37,2237,1195,9.85,3167017,36,0,0,1,9.85,15,3,0,Afternoon,0.1,0.11,0.1,0.1,41.09,-2.13,304,97.54174,8670.0,1,1,58,3,190978.0
42694,2024-04-09 22:18:28,461,3513,52.35,771508,8,0,0,1,52.35,22,3,0,Evening,0.99,1.05,1.05,0.95,24.24,-0.02,185,52.94681,23479.0,1,0,80,3,50586.0
326305,2024-06-08 06:40:15,2267,2232,31.28,5899215,68,0,0,1,31.28,6,7,1,Morning,0.38,0.4,0.43,0.39,36.56,-1.37,283,81.43039,4969.0,1,1,83,5,146506.0
182101,2024-05-09 03:30:32,2101,1557,85.21,3295832,38,0,0,1,85.21,3,5,1,Night,1.51,0.96,1.3,1.4,25.67,1.12,220,56.510136,35535.0,1,0,52,5,109386.0
178344,2024-05-08 08:25:12,811,2697,18.2,3227112,37,0,0,1,18.2,8,4,0,Morning,0.35,0.41,0.34,0.34,23.31,-1.45,286,52.10787,55021.0,1,1,121,14,68098.0
365070,2024-06-16 08:34:48,1938,4784,5.7,6597288,76,0,0,1,5.7,8,1,0,Morning,0.07,0.09,0.1,0.08,40.36,-1.9,142,82.257744,61089.0,1,0,81,2,64891.0
1334,2024-04-01 08:53:49,292,945,74.7,32029,0,0,0,1,74.7,8,2,0,Morning,2.19,1.0,2.26,2.38,17.87,2.27,105,34.11219,-1.0,1,1,64,5,-1.0
157641,2024-05-03 20:03:04,65,3430,8.88,2836984,32,0,0,1,8.88,20,6,1,Evening,1.42,1.18,1.4,1.39,3.0,0.88,283,6.255265,12825.0,1,0,87,7,359522.0
98695,2024-04-21 14:31:20,1797,3552,15.47,1780280,20,0,0,1,15.47,14,1,0,Afternoon,1.21,1.1,1.4,1.39,6.4,0.42,170,12.810294,14401.0,1,1,71,4,175395.0
69279,2024-04-15 12:00:33,472,1887,136.68,1252833,14,0,0,1,136.68,12,2,0,Afternoon,1.59,2.05,1.55,1.6,40.15,1.27,180,85.84817,10453.0,1,0,76,7,52317.0
268918,2024-05-27 06:23:47,2430,3291,47.02,4861427,56,0,0,1,47.02,6,2,0,Morning,0.72,0.74,0.7,0.72,27.18,-0.66,174,64.96747,29570.0,1,0,51,10,33667.0
185621,2024-05-09 16:10:27,80,782,10.78,3341427,38,0,0,1,10.78,16,5,1,Afternoon,0.73,1.02,0.87,0.86,16.16,-0.25,90,14.778556,5120.0,1,0,61,2,31686.0
366896,2024-06-16 13:48:25,1055,58,72.21,6616105,76,0,0,1,72.21,13,1,0,Afternoon,0.87,0.83,0.97,0.99,85.13,-0.13,268,83.23407,6514.0,1,1,78,4,184144.0
301358,2024-06-02 19:56:00,1098,268,11.32,5428560,62,0,0,1,11.32,19,1,0,Evening,1.29,1.04,1.13,1.34,4.66,0.55,129,8.777287,7675.0,1,0,92,2,105294.0
105483,2024-04-23 04:49:38,0,858,42.47,1918178,22,0,0,1,42.47,4,3,0,Night,0.69,1.0,0.93,0.74,27.5,-0.7,154,61.623962,138829.0,1,0,51,7,147756.0
328371,2024-06-08 13:12:21,2299,934,4.15,5922741,68,0,0,1,4.15,13,7,1,Afternoon,0.57,1.0,0.81,0.57,3.25,-0.97,91,7.2945056,92285.0,1,0,116,4,7685.0
50223,2024-04-11 12:19:51,136,2197,120.16,908391,10,0,0,1,120.16,12,5,1,Afternoon,1.66,1.35,1.64,1.67,32.77,1.46,231,72.18667,13362.0,0,1,165,9,4192.0
200927,2024-05-12 22:00:29,1978,3462,120.65,3621629,41,0,0,1,120.65,22,1,0,Evening,1.38,1.96,1.44,1.36,40.47,0.81,260,87.69815,13016.0,1,0,84,10,114185.0
299394,2024-06-02 12:09:34,1530,2632,19.07,5400574,62,0,0,1,19.07,12,1,0,Afternoon,0.91,0.82,0.86,0.89,9.75,-0.2,190,20.973843,17122.0,1,0,95,10,16749.0
100386,2024-04-22 03:00:19,964,694,58.14,1825219,21,0,0,1,58.14,3,2,0,Night,1.3,1.05,1.28,1.27,20.4,0.66,300,44.6747,6970.0,1,1,85,20,44926.0
201155,2024-05-13 02:25:59,2045,1123,77.95,3637559,42,0,0,1,77.95,2,2,0,Night,1.28,1.06,1.23,1.32,28.2,0.61,113,60.714603,140252.0,1,1,109,3,207237.0
378496,2024-06-19 02:26:54,528,2850,70.64,6834414,79,0,0,1,70.64,2,4,0,Night,0.87,0.69,0.81,0.83,32.03,-0.32,160,80.99569,45116.0,1,0,74,6,23670.0
290598,2024-05-31 14:29:18,717,407,26.51,5236158,60,0,0,1,26.51,14,6,1,Afternoon,0.69,0.53,0.66,0.68,17.26,-0.69,251,38.39502,7767.0,1,1,103,9,122598.0
348992,2024-06-12 19:14:55,395,1945,110.34,6290095,72,0,0,1,110.34,19,4,0,Evening,1.45,1.14,1.37,1.33,33.36,1.03,320,76.02031,21188.0,1,1,84,9,99921.0
151043,2024-05-02 12:36:33,485,3422,28.68,2723793,31,0,0,1,28.68,12,5,1,Afternoon,1.35,1.21,1.51,1.46,9.19,0.81,239,21.19841,59981.0,1,1,92,6,19641.0
329799,2024-06-08 18:34:20,440,4494,20.98,5942060,68,0,0,1,20.98,18,7,1,Evening,1.0,1.98,0.98,0.98,9.81,-0.01,226,21.055088,50353.0,1,1,100,8,24477.0
354875,2024-06-14 06:18:00,210,746,17.63,6416280,74,0,0,1,17.63,6,6,1,Morning,1.09,1.3,0.99,1.08,7.25,0.2,238,16.199453,4932.0,1,1,87,5,75981.0
165235,2024-05-05 12:28:11,1310,228,53.83,2982491,34,0,0,1,53.83,12,1,0,Afternoon,0.77,0.69,0.88,0.86,66.31,-0.25,289,70.11606,61547.0,1,1,111,7,43916.0
206346,2024-05-14 05:17:28,1994,4213,16.07,3734248,43,0,0,1,16.07,5,3,0,Night,0.66,1.16,0.73,0.68,11.09,-0.74,241,24.320166,37016.0,1,0,66,11,47227.0
48494,2024-04-11 06:55:05,1661,2598,17.65,888905,10,0,0,1,17.65,6,5,1,Morning,1.22,1.05,1.29,1.22,6.87,0.46,275,14.509054,46725.0,1,1,70,5,146482.0
347200,2024-06-12 12:22:41,383,4245,64.31,6265361,72,0,0,1,64.31,12,4,0,Afternoon,1.2,1.48,1.21,1.25,25.1,0.43,217,53.59553,18557.0,1,0,115,8,56080.0
360648,2024-06-15 09:54:12,2457,2831,74.57,6515652,75,0,0,1,74.57,9,7,1,Morning,0.74,1.4,0.67,0.76,46.61,-0.57,267,100.96655,6870.0,1,0,82,10,56743.0
194666,2024-05-11 14:05:46,315,2023,46.03,3506746,40,0,0,3,97.88,14,7,1,Afternoon,1.02,1.59,1.16,1.04,20.68,0.05,178,45.00663,812.0,1,1,69,8,114123.0
194151,2024-05-11 12:29:48,1924,3927,110.22,3500988,40,0,0,1,110.22,12,7,1,Afternoon,1.19,1.23,1.46,1.15,103.67,0.17,291,92.9223,47981.0,1,1,78,16,4301.0
145436,2024-05-01 10:17:54,1663,416,75.0,2629074,30,0,0,2,140.4,10,4,0,Morning,0.95,0.87,1.02,0.98,37.38,-0.1,268,78.91862,1228.0,1,1,82,6,75148.0
52752,2024-04-12 03:34:01,403,3447,51.91,963241,11,0,0,1,51.91,3,6,1,Night,0.84,0.81,0.71,0.8,29.85,-0.33,285,61.88063,70601.0,1,1,79,9,155684.0
46214,2024-04-10 14:49:56,2210,2491,10.09,830996,9,0,0,1,10.09,14,4,0,Afternoon,0.94,0.9,0.97,0.97,5.22,-0.12,260,10.704269,34770.0,1,0,48,15,28671.0
42276,2024-04-09 18:28:12,144,3406,68.85,757692,8,1,2,2,114.22,18,3,0,Evening,1.43,1.18,1.3,1.37,22.97,0.9,292,48.11733,2612.0,1,1,80,6,279933.0
238285,2024-05-20 15:23:13,2190,3069,128.3,4288993,49,0,0,1,128.3,15,2,0,Afternoon,1.31,1.38,1.31,1.3,42.54,0.72,267,97.79191,4210.0,1,1,81,9,17145.0
351345,2024-06-13 10:35:38,2235,357,7.71,6345338,73,0,0,1,7.71,10,5,1,Morning,0.19,0.35,0.18,0.18,17.77,-1.88,97,41.15093,170998.0,1,0,108,3,77629.0
246799,2024-05-22 11:51:39,701,2096,24.59,4449099,51,0,0,1,24.59,11,4,0,Morning,0.8,0.8,0.78,0.8,14.01,-0.43,291,30.566425,4038.0,1,1,53,13,179173.0
43380,2024-04-10 05:47:47,987,557,26.13,798467,9,0,0,1,26.13,5,4,0,Night,0.58,0.61,0.66,0.59,21.3,-0.89,245,44.99245,43592.0,1,0,140,14,86.0
